fecha,Crédito empresarial_log_diff,Crédito consumo_log_diff,Crédito hipotecario_log_diff,Tipo de cambio_log_diff,Índice BVL_log_diff,IPC Lima_log_diff,PBI desestacionalizado_log_diff,Demanda interna_log_diff,Reservas internacionales_log_diff,indice_precios_inmuebles_log_diff,Liquidez M1_log_diff,Liquidez M2_log_diff,Liquidez M3_log_diff,Tasa activa TAMN_diff,Tasa pasiva TIPMN_diff,Tasa referencia BCRP_diff,Tasa interbancaria_diff,embi_peru_diff
2008-03-31,2.0940576068483288,1.6080874474897366,0.6844208409850242,-1.5845247121692845,-1.084985801459839,1.1721527963262204,0.4490094431382677,-0.4050154798181076,4.235925870636666,0.16662773587786398,1.8314525893095732,0.8253793380924808,-0.24861229105089552,1.8561916143523567,-0.40614080431723854,0.40665491501146767,-0.13195588907363437,0.990454289132905
2008-06-30,1.254067485974501,2.1490621047230762,1.2425273773638423,-1.1088141192485315,0.0246252248017155,1.3964081497989467,0.2683176017602466,1.540518853826413,1.72881498096605,3.7374422224140256,1.1340641235636169,1.9169288154269828,1.9665208870333046,0.5522509892655498,0.5766541899712678,0.5367844878151369,0.9876696992455234,-0.8970964712574834
2008-09-30,1.9836815017393774,1.698898228625444,1.5018619425810642,1.1584899274543305,-2.1772715994326255,1.6016262318662777,0.032300670702350424,-0.47318502583382493,-0.7272558203152596,3.2284800279320223,-0.12558231623953275,-2.3928499351740986,-1.4638275020352756,0.6397446728460099,0.8355759209986741,1.0573027790298162,1.0189448340361602,0.6740779923829663
2008-12-31,2.6777635554851393,0.8691985481095473,2.737074857941991,2.4896101134818625,-4.352176289711866,1.1703889848875504,-0.18258818755317247,0.13141835640310554,-2.782635880316407,0.1931262796204421,-0.14654023859894275,-3.7513710249859105,-2.5483976166845492,-0.5837024381059316,0.9565635647504709,0.40665491501146767,0.5925414528874812,6.5499912592380936
2009-03-31,-0.03784973126444151,-1.3772315977376928,3.0876174383157386,1.127811121247927,0.3599924152864467,-0.47639040936301313,-0.2830169118387274,-1.7666697798377524,-1.2997242274058896,-1.3551335508969278,-0.8843246395639687,0.09100223542150906,0.33394410297551963,-1.1146047528115581,0.6731573362507539,-0.3741225218105502,-0.2898008202016021,-1.5361208073660124
2009-06-30,-0.43753921299903087,-0.480249986041621,-0.2079323358949346,-2.183424963160957,3.391310200264742,-1.1844658958810126,-0.25661621333501,0.6865643750949091,0.260947304808678,-0.4869512059295121,-0.819107696265987,1.4153534985102598,0.7389328494982659,-2.8356282899513188,-2.300995577651701,-3.497232269098622,-3.2214661179106976,-2.7071526893798388
2009-09-30,-0.24226629483632459,-0.3374009436296759,0.2824950984674923,-0.9452521165911275,1.1846779048386193,-1.705892952035357,0.007640007319235593,-0.2581174075389813,0.3613386546347528,2.1055156036590357,0.5435162755106164,1.8186684410467528,1.6566569828483018,-1.236372475714076,-3.860098397151552,-3.887620987509631,-4.032992019074216,-0.9575600820321495
2009-12-31,0.27328477530377815,0.14948993877070216,0.8464003367806998,-1.159724963778542,-0.1945591552655902,-1.2937096461718516,0.36325029773025547,0.8445520687743681,0.382179765672732,-0.08478149213725501,1.3930049558440476,1.4971943500972738,1.1430232684841886,-0.5971715673453373,-2.4246564069713585,-0.3741225218105502,-0.5744564521551486,-1.4825717330406638
2010-03-31,0.7175953641932327,-0.5083431804785162,0.41291719404424637,-0.4584798389210466,0.10621007259394477,-0.04532597550376256,0.24196407053875585,-0.5277022138634965,0.7599035331425182,2.3991371143288407,1.3353146370684854,0.5690792852054092,0.4024630498603916,-0.1090152546998383,-0.9555995716380713,0.016266196600458714,-0.06890985285021768,-0.20402450743655945
2010-06-30,1.5673609390781382,0.3643184969109546,1.06071844568453,-0.19030289095591862,0.048603636270052326,-0.40429153728655715,0.5124954753454812,1.45143209739933,-0.30914675583408036,0.8359722692947035,0.5093198327633974,0.5799539911963062,0.5318351157983543,-0.7336160703360968,-0.15448284218269026,0.40665491501146767,0.44236357354651695,0.1415069926497038
2010-09-30,-0.2949384350726686,2.9156979026386898,1.1359829110099628,-0.5770082898064478,0.4058373395241832,-0.04539141639804839,0.051765891698139326,-0.07884986614793378,2.910296530395734,0.3483705102586843,0.44753023505657985,1.412819816975676,1.6054177662826616,-1.6415589684475596,1.086525472914545,1.5778210702444946,1.4069017248800306,-0.24869821357013658
2010-12-31,-0.38263014513426324,2.160609834433854,1.7918476279070583,-0.07994027218878075,2.1005667269343635,-1.3520038518395125,0.16449724469956287,0.5450836626503733,1.396334775840085,0.08937256255641272,1.3196952220578007,2.2574236506267686,2.5209355258984036,1.0723003696372015,0.9118721909989003,0.7970436334224765,0.9729237140360406,-0.3417524036517928
2011-03-31,1.370835435169918,0.8753472637839658,1.5901016301493045,-0.42914141098270453,0.40243757635704763,0.3240377572342235,0.16679972571897556,-0.9433730578225499,0.5879449348911328,1.981143468622605,-0.12135190976951661,0.05993810168104216,0.155431405416933,0.018262159763132908,0.590992234997233,0.7970436334224765,0.7175167326452793,-0.10356700916394054
2011-06-30,2.6073868605489383,0.9062890069949794,2.0134826949330953,0.017898887690818422,-0.9599959832416545,0.8038111094279667,0.0037686323886951486,0.8588586054747213,0.11460583697851663,1.1387110932516498,-0.2542723127495217,-1.1821510178372976,-0.7553802833972006,-0.026157516307789244,1.3119550838424983,1.0573027790298162,1.1375430862123423,0.8855427263899587
2011-09-30,0.7104484607251318,0.5159625749715424,1.2235891692824494,-0.6952432277173661,0.03452967807286379,0.550913528381973,0.11071824327761527,-0.3389658655729091,0.29794742536956037,1.2549655451405808,0.794845214964622,0.1037579137250006,-0.2138182975262898,0.3619984844181706,0.9314504450497163,0.1463957694041279,0.1593995231109643,-0.09430844889517442
2011-12-31,0.5222691338655413,0.9832323802554324,1.5876812583342077,-0.5147388162958102,-0.3204639940237274,0.3284808438726944,0.17074256525780576,0.5671684343403531,-0.02931582086855768,-0.5658285215335861,0.39300876389015893,0.12176456126103491,0.06664652465396477,0.6415533913239931,0.162686144755706,0.016266196600458714,0.017948048967515156,0.7522864395010904
2012-03-31,0.40424864834192076,0.4630927066412066,1.2703080595344944,-0.49174444491102404,1.0048427368093962,-0.18451215989234968,0.08583052570469683,-1.0095357555982674,1.6056300958306542,1.7224571845582393,0.06647904524395094,1.691400197698175,1.5124905162476818,0.2145817905254379,-0.10543423052460704,0.016266196600458714,-0.014232415992405814,-0.5426170945921083
2012-06-30,0.5336703491415511,0.5217923778113206,1.5105010123284988,-0.31796479034846054,-0.5708764079549686,0.5898261651354858,0.15087108040914135,1.2912260087936673,1.2183752020508498,1.263826648372958,0.05364162339396954,0.3117199535053232,-0.10260585737213263,0.9762052138343873,-0.07581258640876457,0.016266196600458714,0.01962835805561242,-0.34914546440471605
