fecha,Crédito empresarial_log_diff,Crédito consumo_log_diff,Crédito hipotecario_log_diff,Tipo de cambio_log_diff,Índice BVL_log_diff,IPC Lima_log_diff,PBI desestacionalizado_log_diff,Demanda interna_log_diff,Reservas internacionales_log_diff,indice_precios_inmuebles_log_diff,Liquidez M1_log_diff,Liquidez M2_log_diff,Liquidez M3_log_diff,Tasa activa TAMN_diff,Tasa pasiva TIPMN_diff,Tasa referencia BCRP_diff,Tasa interbancaria_diff,embi_peru_diff
2019-03-31,0.0028866208719300346,0.02881294612242158,0.017333291464806777,-0.010236395239497487,0.07482061399957551,0.005538934218566993,-0.004660553541310897,-0.08315379684123503,0.058502875123394915,0.00935460516722042,0.0133154736790555,0.02704134117908019,0.02198134125210771,0.1653333333333311,0.08760000000000012,0.0,-0.006233333333332869,-11.140151515151501
2019-06-30,0.0139397595460089,0.031804468958631205,0.02300277810564033,-0.0008218473807537485,-0.007480327018996036,0.007942675389084108,0.01546724349422579,0.07608462684497219,0.046483171533433065,0.010189990905749902,0.001586998528782857,0.015308257577050455,0.01786321654248013,0.13463333333333338,0.04706666666666681,0.0,0.012499999999999734,-13.70576923076922
2019-09-30,0.014337953603201115,0.02983763313776855,0.021622623561706078,0.006333426584445245,-0.04622200146263822,0.0023751220062324663,0.0027985058318131806,0.005047131292989171,0.025851956570464907,-0.001845018973569701,0.04388329866733365,0.03044802524321888,0.03370646347261541,-0.07343333333333035,-0.08729999999999993,-0.16666666666666652,-0.15813333333333324,-7.680341880341885
2019-12-31,0.019101398093297917,0.03505231984290269,0.0248430620045621,0.006117920205607641,0.03091949884311518,0.002793222267991169,0.005148993303566662,0.02209555603021407,0.0009411420724418917,-0.024300261130752787,0.024613157747399583,0.032546973837941806,0.03035920333820208,-0.2781666666666691,-0.14970000000000017,-0.25,-0.2558999999999996,1.7080808080808083
2020-03-31,0.007792325708761538,0.019090869567895297,0.016273297517150453,0.012064249842969277,-0.1407766201689391,0.005427880780304761,-0.06267025670495752,-0.12160484361708335,0.004707819102561572,0.013158084577510998,0.046324567855938525,0.015739249971456815,0.01739500587012266,0.03393333333333537,-0.1155666666666666,-0.41666666666666674,-0.24076666666666702,38.94149184149184
2020-06-30,0.10802088385852926,-0.041199561745958846,-0.005136595276214351,0.007780291615622659,-0.10681408868643949,0.0062779263376411265,-0.2995366368755086,-0.21517931800318557,0.06860929878528488,0.01114217655324179,0.1755697072713378,0.04066416475857082,0.036910500346126085,-1.3445999999999998,-0.40336666666666665,-1.6666666666666667,-1.7689333333333335,64.26153846153846
2020-09-30,0.07739688505817988,-0.037617250643913636,-0.0016489047215983987,0.03313106425186296,0.1344897984287261,0.003238086518733141,0.2649228769247918,0.21647978944606816,0.01289573947529199,0.00460618041489802,0.12840228547814014,0.06026811273998334,0.06171276014547544,-0.5049333333333337,-0.5104000000000002,0.0,-0.19023333333333334,-68.58181818181819
2020-12-31,0.006606030386443251,-0.0030207740856660337,0.020945914656438802,0.01591242555308714,0.07231713263138317,0.004334876232527485,0.08102497880604798,0.13013880604449124,-0.011170102055219289,0.009149194653587323,0.02026227534687486,0.03487793105606407,0.03824433574718711,-0.033799999999999386,-0.15956666666666663,0.0,0.07053333333333336,-11.045454545454533
2021-03-31,-0.012606952976032204,-0.02542767053308559,0.023434924772669063,0.01579243349440196,0.11257076114097941,0.011411199014520257,-0.0005411206945424851,-0.07524414992544592,0.05995665262130956,-0.003649639087549339,0.06178611135085177,0.03002290650694306,0.03732691643884678,-0.6399000000000026,-0.13946666666666663,0.0,-0.006800000000000028,-1.1008522727272805
2021-06-30,0.027085440754319734,-0.00629714652301594,0.02145695592192176,0.03625452841996046,-0.08935281419845786,0.00760878525133446,0.006775456223206078,0.0683471834702658,-0.04577111941850909,0.004559971421695508,-0.0517304772062559,-0.0325893123866301,-0.022203015037186802,-0.8289666666666662,-0.061900000000000066,0.0,0.034866666666666685,20.12812500000001
2021-09-30,0.01689525928264679,0.0018820046710104066,0.009501822935840565,0.06384017150366783,-0.10359400988059875,0.022245485227498918,0.023712820928468936,0.008020756585311872,-0.0027840506696481526,-0.016514136764413934,0.04014454377689525,-0.039847306119566994,-0.031897440636953434,-0.235833333333332,-0.08089999999999986,0.33333333333333337,0.2544666666666666,10.745454545454521
2021-12-31,-0.00038531661079588275,0.04071221288309346,0.01734467316584265,-0.005130716911758482,0.14978213265122164,0.016728302647030624,0.003462751570278755,0.02446410867606552,0.043327741085880334,-0.014911739495682141,-0.026868437432440828,-0.019323931093312652,-0.011683582249222724,0.1387333333333327,0.1468666666666666,1.4166666666666665,1.2497333333333331,-1.4090909090909065
2022-03-31,-0.0013339227834290313,0.05896924210776078,0.021074864165191443,-0.055590347907706006,0.13979714140867827,0.013761063033653542,0.004556081738894768,-0.08494589350885828,-0.008314274565782043,0.005617992304222774,-0.021670220878725388,-0.013390209335454983,-0.012175595172912779,0.5544000000000011,0.3753333333333335,1.5,1.651266666666667,16.801136363636374
2022-06-30,0.0002334227042783965,0.07256155349202054,0.029305097909775313,-0.015394639312392933,-0.14525915118107235,0.026913944915761157,0.003067412436402961,0.0745139442536944,-0.01708757764336255,0.009293747191459367,-0.03762180731254361,-0.031265769062651216,-0.024154513976299086,0.8431333333333306,0.5370999999999999,1.5,1.4697666666666667,15.508653846153834
2022-09-30,0.0025793918072789523,0.03616707074870362,0.017350807531578027,0.03746463180587045,-0.07252063148084353,0.024688882956908742,0.007597626715681649,0.010241396520173751,-0.014106981767870508,0.0009246417672192919,0.02354902100683809,-0.010416648775519732,-0.0011671917167177526,0.8367000000000004,0.622233333333333,1.416666666666667,1.4073333333333329,15.212937062937073
2022-12-31,-0.015327859372030517,0.03767282319931908,0.014989717441617145,0.0009858861761724569,0.11911797154263581,0.015240258591885159,0.004317201586652608,0.032204491819533665,-0.014090072054040448,0.0,-0.006768056927629829,-0.005208990045167283,-0.006135365257792458,0.9350333333333349,0.42530000000000046,0.833333333333333,0.9271000000000003,-9.536013986013984
2023-03-31,-0.024609378211858157,0.034704542230374,0.0103867455901554,-0.020047754698121478,0.015454856890048774,0.015375614512891822,-0.015454340170541592,-0.12084407544138642,0.00343819332788442,-0.0027764941482928407,-0.0019323213393231953,0.010452991342722484,0.0033784325726760045,0.7653333333333325,0.4247666666666663,0.5,0.5042333333333326,-11.753846153846155
2023-06-30,-0.0003501042511668828,0.031457932533790256,0.013056979847206662,-0.03084705761930495,-0.008535641764321866,0.016416672049138548,0.0010711392930264907,0.05184760576804681,0.0174776339080438,0.01197619104671599,-0.05839813810371908,-0.0045576361952530675,-0.011079890978525242,0.6421333333333337,0.3780333333333332,0.0,0.022533333333334404,-8.107692307692304
2023-09-30,-0.00811509920779585,0.01982126888565716,0.012223043439590242,-0.007053466253083229,0.057117229642821954,0.006499964828513782,0.0033450981793139434,0.032386898255052365,-0.03370649810493198,0.0018298266770759852,0.006420763426810083,0.02376590775511822,0.01978057091189278,0.4466000000000001,0.2248000000000001,-0.08333333333333304,-0.037533333333333196,-25.39790209790209
2023-12-31,-0.00046083284081710474,0.007213438321425514,0.01707428500636965,0.027959324554975185,0.007784423278630825,-0.0016072750807314407,0.007762333505589858,0.028051508921293156,-0.011289521232676236,0.017218368293618447,0.020699847081868228,0.01827865700051845,0.018764421409365184,0.10219999999999985,-0.1794333333333329,-0.666666666666667,-0.6224666666666678,4.597902097902079
2024-03-31,-0.017892499454408295,-0.0065458959197890465,0.009429498764365718,-0.005597889281356849,0.18086900396547279,0.00942147067788035,0.004927174463627004,-0.0933499568957874,0.032949316387185235,-0.01630470902494352,0.014217841986182478,0.03276339658818905,0.03448536047110373,-0.11759999999999948,-0.3867666666666665,-0.666666666666667,-0.6768666666666672,-10.984615384615381
2024-06-30,0.019904250053615513,-0.0018991538063399815,0.013408867445876993,-0.004257087154490247,0.06676882222391001,0.007811705974060779,0.015767208507396546,0.08206611084896576,-0.005675787448925718,0.0018248180246294154,0.030374556174665557,0.014859887269945915,0.017495137056139143,-0.05269999999999975,-0.29430000000000067,-0.5,-0.507066666666665,-4.7846153846153925
2024-09-30,-0.0006605831446311328,-0.029263963042609475,0.010800873422827095,0.0040147528335867655,-0.015568836833120159,0.003968141257301383,0.011397063240854877,0.011564856731556716,0.06841305092172156,-0.0018248180246294154,0.08377333792976671,0.018000979624561708,0.018270124002150112,-0.8053666666666661,-0.37216666666666676,-0.33333333333333304,-0.3626666666666676,7.285470085470109
2024-12-31,-0.006636499979359556,0.01290120996613986,0.015412261731384547,-0.0005859153921161653,0.011260607411761825,-0.0005922062751269053,0.011095785108836687,0.0581462794053218,0.042047491612065,0.0018248180246294154,0.028821474756059118,0.02031188628510172,0.026373109944639594,-0.1070666666666682,-0.17686666666666628,-0.41666666666666696,-0.4419666666666666,-9.386868686868695
2025-03-31,-0.003605926374634194,0.009835793049497,0.013779242596347885,-0.015138900782153186,-0.014681560390242154,0.004035035651908991,0.00213733804856453,-0.09159968570147647,0.0030473744006016545,0.005454558978271962,-0.006250613573699937,0.0006420958367865381,0.004494806614607327,0.08673333333333488,-0.15090000000000003,-0.33333333333333304,-0.34396666666666675,4.7059659090909065
2025-06-30,0.020591197810993833,0.014832010661365302,0.01878539634934917,-0.012174829016380784,0.07185277014189673,0.00922390803033224,0.00814273982892022,0.07646580632549327,0.037526322059859396,0.01618740381865713,-0.005938785745339459,0.005270295099947475,0.0031864687489466803,0.07649999999999757,-0.07496666666666663,-0.16666666666666696,-0.16376866798714307,4.072355769230768
2025-09-30,0.020049202507367525,0.020854846993255904,0.016122168875668308,-0.03353091745618442,0.12264220108879265,0.0010807432993349408,0.015145756773159214,0.015147763725127383,0.01817976215538586,0.01592954037502281,0.039517414915300364,0.038481808644645454,0.03544387918882208,0.21696666666666609,-0.13080000000000025,-0.16666666666666607,-0.1209979986795231,-26.18741258741258
2025-12-31,0.013345450057252961,0.0246259019623718,0.020720065112087127,-0.043227261783538085,0.12862877235403403,-0.00034031618337149183,0.005518049625752752,0.04728266370910905,0.04024356999010159,0.02171166484420084,0.06703583205998775,0.03885460669817675,0.027851477887390175,0.548700000000002,-0.0794333333333328,-0.16666666666666696,-0.21249999999999947,-11.863636363636374
