fecha,Crédito SF sector privado,Crédito empresarial,Crédito consumo,Crédito hipotecario,Tasa activa TAMN,Tasa pasiva TIPMN,Tasa referencia BCRP,Tipo de cambio,Índice BVL,IPC Lima,PBI desestacionalizado,Demanda interna,Reservas internacionales,Liquidez M1,Liquidez M2,Liquidez M3,Tasa interbancaria,IPC Subyacente,embi_peru
2018-06-01,0.3423760103539337,0.32888454909604414,0.3619457211887813,0.33323559130376196,-0.8119346294933701,-0.2319405780723964,-0.6328290110477921,0.08450641465594692,0.11197336176041456,0.16978325329300084,0.6142928251162308,0.28861203586317974,-0.02686193811654592,0.0008866650276859781,0.4175269267754255,0.3554996189509019,-0.6205491046054555,0.3028140949948061,-0.2596566928985227
2018-07-01,0.35976999021567196,0.3432563246498282,0.37058463875108344,0.3413312406417865,-0.8215657205567514,-0.23110585611041176,-0.6328290110477921,0.09876473774468539,0.23097637652199615,0.19187234529474342,0.553270398265494,0.4902515978890235,0.07373014740672552,0.030890255580965795,0.47353262573138244,0.3982616663388183,-0.6440623115597064,0.31468727879962055,-0.45886139374692936
2018-08-01,0.37649295538475985,0.3472087449558537,0.4035724260321311,0.3573190857087474,-0.7730802278513802,-0.22971465284043838,-0.6328290110477921,0.12775044727133864,0.04996839178098698,0.1995052280680379,0.6113348471518769,0.5594913998050728,0.04315045888008882,0.08424276882309804,0.4850491533223836,0.4034919580486602,-0.6399293488171539,0.3226745504404031,-0.48611674396146043
2018-10-01,0.4299106926833551,0.38232175086349496,0.45800369543295133,0.40285079102853244,-0.7917723453980674,-0.1232876026874644,-0.6328290110477921,0.24352381027509773,-0.04268923814403177,0.21537039948793452,0.6929858529282246,0.8127997943146493,-0.06124656228204706,0.10620760704505412,0.4667395844213879,0.4076689236190956,-0.6292059860256666,0.3348847006250287,-0.5917670046530271
2018-11-01,0.4591471677766712,0.40627218146063215,0.4886027669792762,0.42337880706852044,-0.7747904215916065,-0.10255867396485846,-0.6328290110477921,0.3464873156256437,0.004458150060681195,0.2224916369339423,0.7282248330149779,0.5247579471374814,-0.00884128972971525,0.14328552835049524,0.5201750716658327,0.4466498146337155,-0.6386447793160903,0.3407186730700684,-0.36376979848269614
2018-12-01,0.4803375379142045,0.4502290806597464,0.5124524997928938,0.43787840776282416,-0.7515977942022182,-0.0936549730370283,-0.6328290110477921,0.3195916599629165,0.033872967542452156,0.2330771088177122,0.7687355260962739,0.9562331986419224,0.03415752834351085,0.2343282328244664,0.5472701967523225,0.47067282437955565,-0.6375836132065161,0.34811334961051393,-0.2581240811067186
2019-01-01,0.4706664668302287,0.4215357263300748,0.5307685263835127,0.44692464347083777,-0.7440369376664797,-0.0030876401617519274,-0.6328290110477921,0.26866626182416314,0.17978733718716633,0.23688853275609062,0.6600327345767086,0.2308279561300914,0.16641532250250177,0.17605165639818693,0.5683778892804014,0.488700446883741,-0.6389240335554521,0.35583082983738756,-0.43574046071779987
2019-02-01,0.46582440026162364,0.4078731866359884,0.5564278780590993,0.46035686791240743,-0.7327556596607747,0.06076858993003271,-0.6328290110477921,0.2121187069817501,0.2533252489438126,0.24428850737278218,0.6662879178627978,0.173276133494855,0.21761451771842,0.15837274057884443,0.5687343926324143,0.48662391073627553,-0.639259138642686,0.3669907782070906,-0.6431927937975972
2019-03-01,0.5040354132881341,0.433934910533897,0.5865585335054573,0.4845648266139638,-0.6925511050659742,-0.011573980108590391,-0.6328290110477921,0.1697256033908567,0.33728673174221907,0.2868147861316893,0.775509974978587,0.5363750352230926,0.20809626794041766,0.22965363909742106,0.6258169701387131,0.5327366254577995,-0.6376953149022607,0.41778077792032825,-0.7048804184177282
2019-04-01,0.5196260516196157,0.44703172534876073,0.6098170778038933,0.49688946577291293,-0.6876305476379536,0.07175909576282323,-0.6328290110477921,0.16753964791098414,0.30229207459885277,0.29859481389078985,0.7967102246608294,0.7025491286774823,0.31298754052033445,0.23091537699392883,0.6209019065767597,0.5342071269562136,-0.6387006301639626,0.4220236270288927,-0.9189584200638738
2019-05-01,0.5546650525973504,0.46146385516028304,0.639046400339598,0.5200985260365916,-0.696901597913919,0.07954983407467532,-0.6328290110477921,0.23962041597069025,0.13324237722220889,0.3073031777403633,0.8010872861294969,0.94658474225571,0.3965637893589206,0.16493611128360247,0.6224152419541397,0.5545237966623948,-0.6398176471214093,0.43314561828193643,-0.7044139713506573
2019-06-01,0.5532927247228181,0.4742628692919651,0.6691729559850861,0.5478334085687239,-0.6636278284768787,0.09123594154245283,-0.6328290110477921,0.22266361188942418,0.2547731600445502,0.30220612228088567,0.7980543715286028,0.5251808226740531,0.4084610167855983,0.1778633711014423,0.6518741108445179,0.5710946475755159,-0.616416141862903,0.4379279060512826,-0.8097493802719504
2019-07-01,0.5732321293178139,0.4918508799653935,0.6859467233629761,0.5548971145859337,-0.6900308195540613,0.053951693907162285,-0.6328290110477921,0.13316271668501156,0.13923020142657777,0.314209157695988,0.7923087533436468,0.7199487345866601,0.42254219352174666,0.24769830856629374,0.7034329479588152,0.628013727031732,-0.6385330776203457,0.44897179997043624,-1.0192657416235364
2019-08-01,0.6184535321218179,0.5114208402404814,0.7184596816798594,0.5750046707195001,-0.7096830458671914,-0.0277119380402833,-0.7726400716281182,0.353774034346276,-0.008427217073221131,0.3178159862215537,0.8516378425619943,0.8180809782586288,0.5113183165985863,0.32328612459964395,0.7265698093480377,0.6588865166717425,-0.7438119258596873,0.45844607203426924,-0.8428851438524871
2019-10-01,0.6532192719813654,0.5539080062674484,0.7811687537502183,0.6219199952915385,-0.7669895378642573,-0.2009167451519863,-0.7726400716281182,0.30882092732268546,0.13013475027937857,0.3247476358009046,0.8503386649598662,0.895884303415717,0.494769176206817,0.2792655411856463,0.766645218477327,0.693637905787042,-0.777154882039468,0.4695407058791264,-0.8457474326731497
2019-11-01,0.6815979284156485,0.5596514656488795,0.8167435153796357,0.6442697253134616,-0.7827413223137127,-0.22359335845255496,-0.9124511322084443,0.3389732815896372,0.1601919264029637,0.33120119423825295,0.8807474382661924,0.7194402012909576,0.42358741209427403,0.3282783253326167,0.8157602921144116,0.750129792360414,-0.8922634795043398,0.4732072644907273,-0.8481796209514482
2019-12-01,0.665298617861959,0.5625347658115739,0.8432843657941039,0.6604161613257088,-0.8149049659895532,-0.32209054996668046,-0.9124511322084443,0.2972747525735003,0.23799197455326782,0.34392665260650135,0.8176200417093573,1.0223702307570006,0.5140717516265791,0.39702363106610733,0.8788768471522095,0.783204379789809,-0.9192394390266749,0.4765297238876081,-1.0228277010448057
2020-01-01,0.6807715958276761,0.5470248849743062,0.8620123392679906,0.6751419939424776,-0.7350359179810763,-0.3750953945526716,-0.9124511322084443,0.2269917873387456,0.11798722753134436,0.34712541027258004,0.8644304684842699,0.5616680842893544,0.5189183751598908,0.4006959772183833,0.9144556902521441,0.8117748392866496,-0.9198537983532706,0.4886470648372738,-1.0556486128550695
2020-02-01,0.7241577829842181,0.556888498699177,0.8885775114741011,0.698226834837686,-0.7753604861716823,-0.3984676094882266,-0.9124511322084443,0.3860780663867919,-0.15468533539652823,0.3555817369440272,0.8567089794357162,0.40430917008000056,0.47276991165674437,0.44503990480966504,0.9000558115697822,0.8324005693979026,-0.9230372966819934,0.4990061860099764,-0.9215917257788834
2020-03-01,0.7489161436345178,0.6419572460850678,0.8510973673907932,0.6839692231070007,-0.8236959618822967,-0.4553678232301432,-1.4716953745297487,0.641210806466539,-0.8144640491347874,0.3940601445149768,-0.34542670451032753,-0.309706369413588,0.4968615441649101,0.4674054038953178,0.7938644923735845,0.7431635407539383,-1.1491773797170568,0.5237559423438316,1.1174646662101688
2020-04-01,0.7419043235646705,0.7079269774485275,0.7882272811815735,0.6757100842616734,-1.0310794554339833,-0.6608485462052323,-2.0309396168510534,0.4041370053304725,-0.7597212040167325,0.4003297597149726,-1.6938594896790247,-1.1935860112307262,0.8254257791266587,0.576744203785583,0.8621711089121565,0.7860495846434182,-1.833294415305224,0.5286196501536083,1.5848764306243615
2020-05-01,0.90248896733427,1.0142426171569572,0.7558538684517031,0.6741165003949849,-1.2056992373308029,-0.9521665109376874,-2.0309396168510534,0.4638704187595718,-0.6205602806332521,0.41258133801386726,-1.2573103949113642,-0.7749223348419974,0.8141116370326994,0.9694370681304042,1.0479511019859704,0.945507042143201,-2.041115420238163,0.5369432703155416,0.6660408293513909
2020-06-01,0.9320800600136008,1.0491349736322713,0.7150436472618319,0.6660164219404705,-1.3075907801695652,-1.299410847123078,-2.0309396168510534,0.5876730747814142,-0.39536149354431194,0.39657984431650417,-0.36755002523871744,-0.3418636505267355,0.6976022018520053,1.075237257558651,1.0891801771670342,1.0054467707269452,-2.08155143409773,0.5426219817458799,0.010744792096437828
2020-07-01,0.9698689109600025,1.1474231610897774,0.6710852360769253,0.6578369867812878,-1.3537960145546344,-1.5608179415511023,-2.0309396168510534,0.7048705753430107,-0.2852004586820794,0.4243291555470378,0.10428342853287192,0.0903250009127556,0.866619892566314,1.2007230713263317,1.1678915082229682,1.0724061639516698,-2.0780886815296453,0.5464846898848976,-0.16636727948433647
2020-08-01,1.0054161173947296,1.2137566471828918,0.6498455251408874,0.6624487584024569,-1.337354151929298,-1.7074507662063114,-2.0309396168510534,0.8244899297937782,-0.10041644678986607,0.4176870844105247,0.25310519046501545,0.25716436239498097,0.8860678448726994,1.2503980266510706,1.2192454405812445,1.133205792263996,-2.082445047663687,0.5550492474615895,-0.5477877097577677
2020-10-01,1.0228328626697334,1.2240411568972562,0.6421834266876718,0.7024217388312459,-1.290878886953667,-1.8366935499868513,-2.0309396168510534,0.9045177134425904,-0.2922021678778521,0.4269045848632463,0.6493772392380796,0.6218149217313158,0.7572514566992152,1.2717970834247443,1.2381311357082039,1.171307108775842,-2.0369266066477385,0.5690661742482901,-0.47129644851225233
2020-11-01,1.037107556756854,1.222477319518808,0.6479537994561082,0.7257307501707375,-1.3282931254459927,-1.900967141059628,-2.0309396168510534,0.9352009074671537,0.11132232259641385,0.45827770330589845,0.7147842352719945,0.766197215134729,0.713632766646091,1.2771514475873744,1.3220292150367334,1.2388854582596334,-2.07077222045837,0.5779871882127768,-0.5224996151929934
2020-12-01,1.024649631713352,1.202409733039822,0.6446419221412399,0.7446877769613383,-1.410112394386306,-1.970944665539296,-2.0309396168510534,0.9222114608743135,0.28938413810726554,0.4612304716109593,0.8731288152991757,1.420704505137497,0.8883584486305935,1.3747562105176283,1.4184032769815198,1.341169929153006,-2.0488228372445447,0.5854618843140402,-0.5819716162445372
2021-01-01,0.9716490282940393,1.1877732550135385,0.6102488727096115,0.7649167766115654,-1.4307247294658796,-2.050799733235776,-2.0309396168510534,0.977666174650251,0.33939609863358167,0.5062656088992453,0.8356999610419774,0.45537309097415424,0.9918403209274695,1.5143242012406397,1.4393755666950647,1.3849174421767805,-2.0526765457477354,0.5946764223298407,-0.770016419569419
2021-02-01,1.0002205986229582,1.1392368310977328,0.5730511301125171,0.7903833187699023,-1.4750397497170136,-2.1046392997837513,-2.0309396168510534,1.0299486971865022,0.5859229287351853,0.4986155234461831,0.6969004587656427,0.3395623114872572,0.9657756990431019,1.50918200945092,1.4438079585405252,1.3857058419399844,-2.07892644424773,0.5970947005070778,-0.6657221871371234
2021-03-01,1.0409906729976186,1.1854589563695332,0.5551350280161309,0.8123217736891845,-1.6994951772720148,-2.1352457717231688,-2.0309396168510534,1.1887591929413022,0.3848490489074551,0.5498184486138282,0.6944123782979106,0.7470855970041697,1.1937617304938,1.501037170255599,1.4242265570775312,1.3862995580274464,-2.036312247321143,0.6272884643638278,-0.23143664534073155
2021-04-01,1.0721204867099945,1.2175796424870355,0.5634665574680046,0.835114109199979,-1.7166571214721833,-2.1359413733581554,-2.0309396168510534,1.166779888413626,0.0707426174781404,0.5433792257429576,0.6605293128700525,0.7123677198663336,1.026404682768007,1.36593267392917,1.3456280935516038,1.348155400941731,-2.0368707557998658,0.6361087467723847,-0.24088219844891784
2021-05-01,1.105110385266344,1.2791799601548999,0.5600715760814665,0.8478309394803795,-1.7991964719873295,-2.176425388514385,-2.0309396168510534,1.35393015110637,0.3275020471333976,0.5597570728589841,0.8369879825987828,1.046350321120162,0.7924616974919281,1.3234963825978805,1.3403523501622212,1.3325684305905392,-2.036312247321143,0.6485076871013484,-0.25582516341901146
2021-06-01,1.1246925879420395,1.3110226352497012,0.567038827540771,0.8670659800760956,-1.8355605915163578,-2.2366644901042383,-2.0309396168510534,1.6993532123534607,-0.052843712998005846,0.5917718870960477,0.8585835790619554,0.9298835399125598,0.7235263465901731,1.3295500529570283,1.2649282325359017,1.2331392055894523,-2.036312247321143,0.6665888949804519,-0.16480892223753132
2021-07-01,1.1823312848399374,1.351688789406118,0.5578628360646241,0.8711917735238717,-1.8359806391016766,-2.2818785963783776,-2.0309396168510534,1.7744694981828144,-0.2575547316219528,0.6541647522676972,0.8866120166480508,0.9506780507254675,0.6688885370413887,1.4951704002660422,1.257871319196289,1.2401456737452337,-2.036312247321143,0.6870574125880289,-0.1509109198527586
2021-08-01,1.169889475603145,1.324050343534524,0.5740035027738543,0.8722788868993975,-1.8346304861488663,-2.314293632568761,-1.8911285562707272,2.1435802585638473,-0.26071965001121483,0.7157723867855735,0.9447146898294195,0.9001504564103286,0.8718404532504807,1.485345436360797,1.1640876785409675,1.1834164900436897,-1.9034430802328701,0.7142199893476742,0.0568276421091049
2021-10-01,1.1735596453288977,1.32887521170746,0.6147828923531357,0.9051216837422765,-1.8731548504023912,-2.235690647815257,-1.3318843139494227,1.9638989276619876,0.27473488886503067,0.7780808961082354,0.9596543250342723,1.0052433196940227,0.8761793127786636,1.3795495550572756,1.1043047002813957,1.1366253339209549,-1.4545698158829556,0.7661747006797522,-0.126319467011532
2021-11-01,1.2089235570972812,1.3302593159354792,0.6783253182035219,0.9285562003227673,-1.8212489702165668,-2.099352727357852,-1.0522621927887705,1.9753789524517,0.21894690887570015,0.8009291011535722,0.9420467764125775,0.8382820683638676,1.0939945790870442,1.3560459832711076,1.0952924289841415,1.1416370851087319,-1.2163659497074693,0.7877173380972645,-0.001690262668884658
2021-12-01,1.2052901479366116,1.3326193102513768,0.7271361068798415,0.9501157514700684,-1.7444102655021758,-1.9386687496759105,-0.7726400716281182,2.0192812044988027,0.339658250403619,0.8510443152147886,0.9810365606437765,1.4181294679914205,1.1102346835666828,1.410647438816756,1.132988710842471,1.173922557401608,-0.9182341237649732,0.8226632862767052,-0.0831064780121747
2022-01-01,1.160991217587207,1.3048319608664005,0.7592816205438362,0.9619446969742916,-1.7021354763797327,-1.8156863806102512,-0.49301795046746594,1.6462528357724973,0.6577264721589333,0.8534487990692433,1.015445160371485,0.5891621489920082,1.0298699020167075,1.3640891709055356,1.0867904069219438,1.1300984474868554,-0.508177198686328,0.8353517978653979,-0.043558430254089425
