fecha,Crédito empresarial_log_diff,Crédito consumo_log_diff,Crédito hipotecario_log_diff,Tipo de cambio_log_diff,Índice BVL_log_diff,IPC Lima_log_diff,PBI desestacionalizado_log_diff,Demanda interna_log_diff,Reservas internacionales_log_diff,Liquidez M1_log_diff,Liquidez M2_log_diff,Liquidez M3_log_diff,Tasa activa TAMN_diff,Tasa pasiva TIPMN_diff,Tasa referencia BCRP_diff,Tasa interbancaria_diff,embi_peru_diff
2007-02-01,0.17419269851796748,0.6004965054680604,0.32421451892270836,-0.062382936491637,1.1562069229240635,-0.1094142503685082,-0.06666602553744205,-0.8786808564202664,0.3035565394392428,0.29072010236533363,1.4509324972523518,1.1928895928050798,-0.47105811321642366,0.6977418758034389,0.004602141875037668,0.04077913037591405,0.15235731061300373
2007-03-01,1.2003065107365756,0.8924153881373805,0.5727626850179435,-0.11392692633829653,1.3715896067216096,0.15218108870528824,0.3913178308678268,1.1916761302095067,0.3040934570245112,1.5846684100430255,1.7815247108643297,1.8439523380166762,-0.4379311036215016,-0.13142151094061275,0.004602141875037668,0.11425185867241064,0.1589337075954484
2007-04-01,1.0946266066874686,0.8098438736256978,0.652809565461536,-0.16884443705370913,2.0963686984298167,-0.34747958688782365,-0.22933632044239138,0.3568256163943129,2.2109551872460287,-0.37102049248600283,2.0436899855781223,2.6080188244931315,-1.9242296007807302,-1.0527141628784455,0.004602141875037668,0.00404276622766085,-0.4712608593693499
2007-05-01,0.4001135270694907,1.807707481017838,0.6724949168884164,-0.24091504203874162,-0.37376178879331146,0.5703870131712427,0.867744476417385,1.370507124606841,2.566377126996276,-1.0734105281942585,0.6146976266347004,1.114707122104057,-2.0324444987906216,0.2370955498345204,0.004602141875037668,-0.06942996206883902,-0.27218575515994536
2007-06-01,2.843768425657015,1.2376661160762328,0.7872182822079791,0.03891472400234182,1.1544971999941978,0.5055778993599004,-0.40174164634138676,-1.3791871814644132,0.15777119907276133,0.5394715887034349,1.3984504964418794,1.0833277600227609,1.0527843281502955,0.14496628464073508,0.004602141875037668,0.11425185867241064,-0.1915072201755434
2007-07-01,0.7284627242982014,0.5968498532315434,0.5751895676353957,-0.2106530602355306,0.4674672261793619,0.5226823544563461,0.09383187646510972,0.13042333434501063,2.7156220498495416,1.4008408247318505,1.2146748157759275,1.5797237398868356,2.9688505631209616,0.41859020226627586,0.9618476518828726,0.628560956747926,0.8347938124072058
2007-08-01,0.19480348278531043,1.2522365348603013,0.7475928703567845,-0.07386030636872845,-1.4106123069381034,-0.4685459610692944,0.03194687305889063,0.20995255929300755,0.8695395738384905,-0.1067713782208792,-1.6516988605331424,-0.9204429796055273,-1.2116455397206447,0.19232072695033894,0.004602141875037668,0.29793367941366355,1.3385368737835763
2007-10-01,3.068538084889458,2.7522158501980827,2.2721973651325604,-2.9738048983973417,0.3979391774754995,1.8431406238008479,0.3509174757257722,0.29545327780149727,0.9603670849287196,0.47288697542029445,2.6946604721983958,1.8159008837710755,-0.23062227757643658,1.5982133138074754,0.9618476518828726,0.775506413340929,-1.0224822682236547
2007-11-01,4.358953245551431,1.0697102098871811,0.6496692487400832,-0.4305908079032062,-2.0621687045577195,-0.544497342084346,0.3627036841157487,0.10072487864371561,1.8346666696165699,0.353819048305014,-0.8709196047931343,-0.829138525048483,-0.5850812802421705,0.6526906651236742,0.004602141875037668,0.04077913037591078,1.2340025957930079
2007-12-01,1.7461120642268282,1.310546929479688,-0.23204315087827315,-0.4633474968482193,-0.5374592720877064,0.45710065738961864,0.14865113662567864,0.10583626033935768,1.563079949523461,4.118958678884379,0.6348625447546292,0.9951301870322905,-0.7312707735845876,-0.5916071905835593,0.004602141875037668,0.00404276622766085,-0.02735878883544082
2008-01-01,0.6013868075933917,0.5290548816583307,0.291359130707493,-0.6949699099270753,-1.8568214331767001,-0.21902112367603624,0.1296592416463267,-0.8400267975424858,3.6084913466066038,-2.073440021130286,-1.0958042184619827,-2.011112135080297,3.3494467763570928,-0.8773921712146732,0.9618476518828726,-2.016457261926128,0.6849361431215102
2008-02-01,0.16828069439471244,0.6548990923228881,0.5217165370072135,-1.0275545142576388,1.8866149904601561,1.780820874705668,0.5095632932212382,0.0047491772048246905,1.5686940368551328,1.4503648301132783,2.5918831103874878,1.672300805273374,0.3726000055552263,-0.025418849157093224,0.004602141875037668,2.134751886826199,0.46625849889832266
2008-03-01,0.24081271839136498,1.0579691286860105,0.47927551425738013,-2.20186683854061,-0.3143041805665736,2.1728776188905177,-0.12182820684059087,0.6260274883973499,1.1493619088798006,1.4157622572719106,0.6680947820401234,-0.5269436996771891,1.8665516605864365,0.24406416996665806,0.004602141875037668,0.7020336850444259,0.429731361495591
2008-04-01,0.8917985524211052,1.053748820639698,0.7360887318218327,-1.514883377523533,-0.036268048461187224,-0.4177891945503838,0.3804811458643395,1.2579426310347792,1.9208110878872149,-0.05098228785573806,1.3201424696577548,2.1880434741671544,-0.03289102212220238,-0.10100894645970895,0.9618476518828726,0.5918245925996728,-1.3455146107555096
2008-05-01,0.6204723952926481,1.686494793460537,0.5407298302936896,1.3320097556188002,-0.26480897009068916,0.21261060273257784,-0.37068637692462103,-0.1113844995290835,-1.102217691723665,-0.5788048224860171,0.39601706827374294,0.28486432386942057,-0.6858315587567693,1.3506312684767423,0.004602141875037668,0.5872692834452893,-0.909148585819956
2008-06-01,1.0189405508727054,1.2037617840955281,0.7501251073299126,2.001077209481306,-0.6439870588862981,1.3807127344781924,0.44263829856434483,0.35237918618975045,0.4084303335621287,0.9654679649131412,-0.512602701468908,0.38032032108437536,0.6545976728192519,1.2916685418236664,0.9618476518828726,0.5600109012472881,0.1945197844546059
2008-07-01,1.7966564002039451,0.24639646666350234,0.8482894032557456,-1.0104919123436258,-2.015712807347715,0.7561489683119583,-0.09108784274261743,-0.37514958644944546,-1.0082140485972617,-0.369819181831617,-2.4688515404835876,-2.67667599873721,0.02645613703292532,-0.1218123088128535,0.9618476518828726,0.8512200598504689,1.2575180825597836
