fecha,Crédito empresarial_log_diff,Crédito consumo_log_diff,Crédito hipotecario_log_diff,Tipo de cambio_log_diff,Índice BVL_log_diff,IPC Lima_log_diff,PBI desestacionalizado_log_diff,Demanda interna_log_diff,Reservas internacionales_log_diff,Liquidez M1_log_diff,Liquidez M2_log_diff,Liquidez M3_log_diff,Tasa activa TAMN_diff,Tasa pasiva TIPMN_diff,Tasa referencia BCRP_diff,Tasa interbancaria_diff,embi_peru_diff
2010-05-01,0.02905231592741586,0.016131770744550522,0.01844392753420543,0.00198756518419696,-0.08940795915082234,0.0023757736120240125,0.008910980752308895,0.0614207961658888,-0.012601772836829284,0.025651335995451774,-0.0048431124848686835,-0.0013068909869051737,-0.21432000000000073,0.03491,0.25,0.22639999999999993,57.943722943722946
2010-06-01,0.016145823514113644,0.01659563107470241,0.01064982378904844,-0.002621602437512749,-0.03528705212026395,0.0025053462876920563,0.01625644304634477,-0.05371537482025701,0.02090820516831471,0.03423977616416707,0.004543485300782635,0.010065550854076122,-0.055350000000000676,0.05718999999999985,0.25,0.17390000000000017,5.056277056277054
2010-07-01,0.02513741263003766,-0.00349226962253546,0.01611626183592918,-0.005382302944372475,0.020550333447234337,0.0036329467271158933,-0.009826858340810318,0.020265211920690085,0.08909926892266995,0.002811857103486304,0.034999814535675355,0.0331235742514302,-0.9190000000000005,0.06082999999999994,0.25,0.2799999999999998,-20.045454545454533
2010-08-01,-0.043292898952675074,0.12064873587622316,0.021712611154232064,-0.007392948468605276,0.059683934629918056,0.002681554819012888,0.003359011636342224,-0.008788213708957215,0.0398163942260954,0.02167042475462111,0.02863575038866273,0.011192762728951422,-0.12369999999999948,0.17100000000000004,0.5,0.47699999999999987,-30.181818181818187
2010-10-01,0.002136644512056307,0.021997823338587352,0.041401029087085206,-0.003771815240928733,0.23777947968564206,-0.0017383539796442804,0.022484309021028714,0.05131579373841699,0.06619892873862732,0.015629486986206587,0.06596760364670828,0.05654500468630097,0.6332000000000022,0.21740000000000004,0.5,0.5680000000000001,0.5519480519480453
2010-11-01,0.022195343671729262,0.023342766088594757,0.022008252533733952,0.0050455925870684926,0.08156996282726858,7.905093353421933e-05,0.0021231740014213685,-0.010136843556971087,0.026389508968867048,0.03890836654167096,0.019378726492375264,0.016374146880293594,0.0034999999999989484,0.0030000000000001137,0.0,0.02900000000000036,-5.506493506493513
2010-12-01,0.021074542566934085,0.026150833958610065,0.01868564335166134,0.003586297146817463,0.11407892698805178,0.0017830683331423458,-0.00981163770216753,0.03721741839060755,1.548194562595029e-05,0.07515726902361841,0.045788808438562256,0.04287754915285724,0.015000000000000568,-0.040000000000000036,0.0,0.004899999999999682,5.015810276679844
2011-01-01,0.013802450451253279,0.009136939510810294,0.01688650125486113,-0.010219185218475868,-0.021061701568168445,0.003896762052364444,0.019996671630703844,-0.06934778560038257,0.009158381849438513,-0.05298447429810871,-0.01850361074911433,-0.01750422263458873,-0.054000000000002046,0.06299999999999994,0.25,0.23180000000000023,-11.080745341614886
2011-02-01,0.018905008323717,0.014319506812727312,0.019533151221441614,-0.005946001558535974,-0.0019440041267380082,0.003815923245278796,-0.00030129309448678754,-0.05225230837541339,0.038714115468328814,0.006551138492884689,0.005953284275173942,0.0077801001932567004,-0.0990000000000002,0.12400000000000011,0.25,0.17609999999999992,0.5285714285714107
2011-03-01,0.02894725296341427,0.01521078016473787,0.02813231592680765,0.003195115531279713,-0.03953466220493773,0.0070001246157049835,0.008729424689009946,0.08499536697104215,-0.0030554786647503107,0.03070992397013761,0.006167560797877059,0.009930631927650424,0.07420000000000115,0.0504,0.25,0.29190000000000005,10.682608695652192
2011-04-01,0.03543231442635886,0.013373922506222158,0.021107667231341054,0.012954649939141083,-0.1117324913395521,0.006786052635924911,0.012605440069095586,0.04906930523306574,0.008326672718137473,0.00626535896689262,-0.02134536819214361,-0.006691106958379933,-0.142199999999999,0.05030000000000001,0.25,0.2898999999999998,36.12215320910971
2011-05-01,0.037336472114466446,0.021538847777556214,0.021757580473032334,-0.014553011362914425,0.09374542626033566,-0.00023708749533213336,-0.011810169514243185,-0.009543672675246029,-0.004424475623704183,-0.017982539310855472,0.008257807692165997,0.007791867340277037,-0.019400000000000972,0.2144999999999997,0.25,0.26519999999999966,-5.6774891774891785
2011-06-01,0.011187939908984035,0.02064027696899018,0.019179358543354397,-0.003928838998152218,-0.13308270631915065,0.0009909394897791302,-0.0050457150066298695,-0.037134793405907196,0.018076041209825533,0.005548603142997877,-0.015154328565696318,-0.008396196669352207,0.08840000000000003,0.17280000000000006,0.0,0.04320000000000057,5.1363636363636545
2011-07-01,0.01497795808115221,-0.001484460476612881,0.013476877598549208,-0.008266727765880555,0.1513252324488903,0.00789824989684007,0.020412169017062,0.009020467796236886,0.011008852541152692,0.04552594764469653,0.03984047848181582,0.025549468802815056,-0.04100000000000037,-0.0008999999999996788,0.0,-0.017199999999999882,-21.506493506493513
2011-08-01,0.007445070276796528,0.02297229153143121,0.017643284784558233,-0.0007060551839450646,-0.05936969543642334,0.0026546552500184006,-8.413574941279478e-05,-0.0001787783247504393,0.017500338357741896,0.0319598952017035,0.004567601734260407,0.0036086926796663477,0.11899999999999977,0.04359999999999964,0.0,-0.03000000000000025,28.708074534161483
2011-10-01,0.018491005169224195,0.029496599534898138,0.0390900643008294,-0.0027620810660273776,-0.052953917588116184,0.006479831546740478,0.0034094753218569807,0.015811914245755787,0.0037261424289738443,0.003926441750955689,8.017060282661248e-05,-0.0006230910603015616,0.35130000000000194,0.06450000000000022,0.0,0.03849999999999998,32.38716356107662
2011-11-01,0.010383674782257657,0.020083630942952624,0.02201727041617474,-0.009885575960654425,0.014273365839660102,0.0043049506086605405,0.00868004214358642,0.04429490473858788,0.007234352721919635,-0.00960603138904581,0.006081575485616497,0.009412987743933954,-0.16130000000000067,-0.013900000000000023,0.0,-0.012800000000000367,-17.770562770562776
2011-12-01,0.024710038978525972,0.018477172163425593,0.018873455487616653,-0.003217509277795405,-0.02224817445414473,0.0027054239748709463,0.026538336522858863,0.030248634148625442,-0.004782959836335365,0.08408492804346146,0.030884695292362707,0.02286215793554014,0.012000000000000455,-0.10219999999999985,0.0,-0.013299999999999201,2.136363636363626
2012-01-01,0.009289419388061049,0.007206473475221742,0.015779885200009502,-0.0013375837900780896,0.11961385775302702,-0.001013730231493426,-0.013714996087630382,-0.11416686074775573,0.04042271264736996,-0.022943330715170518,0.031415744229711606,0.02234729640083266,0.16839999999999833,-0.0036000000000000476,0.0,-0.013400000000000745,3.0909090909090935
2012-02-01,-0.002857784351624204,0.012750342222844324,0.01436214287387294,-0.003398429832711769,0.03495143440316362,0.003243822042747091,4.640148256918053e-05,-0.010453415969941204,0.0477427848328027,-0.008752573224846572,0.022137145774852485,0.01471745373881106,-0.27149999999999963,0.03589999999999982,0.0,-0.00039999999999995595,-20.170995670995666
2012-03-01,0.015572527393572955,0.011958386073446903,0.023300922172442284,-0.00467785103093421,0.03812526145355122,0.007630972616428089,0.01809114386219335,0.08262575387332127,0.045354206072961034,0.02216124879855741,0.019433000911796228,0.011458799316546475,0.25560000000000116,0.01990000000000025,0.0,0.021600000000000286,-33.64718614718615
2012-04-01,0.010807515669462475,0.009262376827589236,0.016857954130804487,-0.005244812840332069,-0.04036369955208308,0.005301324692577047,-0.014446811848022989,0.030134194115392532,0.030026693930929937,0.011814235885736935,0.011791953803585997,0.003480064432686447,0.20120000000000005,-0.0810000000000004,0.0,-0.009000000000000341,-1.4480519480519547
2012-05-01,0.012862301463345105,0.02037436399620063,0.020800629086901168,0.004597927231407395,-0.07698596435633931,0.00039253070009959146,0.025936860182053323,0.056143993203652265,-0.01062446827875796,0.003505353142257306,-0.0028814469409379484,0.0023632664065669218,0.12630000000000052,0.01680000000000037,0.0,0.0019000000000000128,16.378881987577643
2012-06-01,0.020708363079178227,0.014892650362245519,0.01965004710501539,0.00048775651276977694,-0.03836924344838444,-0.00036702040257896584,0.0033363497125078467,-0.06050008585970357,0.006010336132556304,0.012950528742877054,0.005915475190562347,0.004733426615441516,0.2757000000000005,0.019599999999999618,0.0,-0.0118999999999998,7.906832298136635
2012-07-01,0.016562205764424576,0.0039591301911841015,0.01953803608091853,-0.013392551456807955,-0.0291053529579397,0.0009031806221306837,0.0039587122678232944,0.0436513338139779,0.013108430598743226,0.030186524184060204,0.006073965885848409,0.001992440635280701,-0.1477000000000004,0.007800000000000029,0.0,0.014800000000000146,-25.837662337662323
2012-08-01,0.010105973635891274,0.014641966163166487,0.02026901503587908,-0.00726392152125499,0.03426346129843516,0.005071130652605227,0.0054486471006249815,-0.005104842133241583,0.030429362699791795,0.02135996894839387,0.01279548433828026,0.010427399196926146,-0.0622000000000007,-0.05609999999999982,0.0,-0.026699999999999946,-29.460474308300405
2012-10-01,0.01819992926564673,0.02291506055235537,0.033325991978431446,-0.010906526865912536,0.023248617050141362,0.003777823395231472,0.0034591860554948894,0.01814858314391099,0.03506223933092656,0.012923735633897593,0.04266290609671586,0.025646775527008003,-0.07450000000000045,0.020000000000000018,0.0,0.02010000000000023,-25.086956521739125
2012-11-01,0.009016449280741412,0.011618404247066394,0.022251347622104234,0.004251653797447852,-0.036482933870043865,-0.0013756324838949396,-3.690692945657048e-05,-0.017056471886188085,0.020961531293574254,0.0076654454838518404,0.01888929430145403,0.018219712356614792,-0.05600000000000094,-0.0051000000000001044,0.0,0.008699999999999264,14.91106719367589
2012-12-01,0.015334531306873345,0.013772253311140403,0.017003333881246974,-0.012287842454871578,0.028754030504652306,0.002584407590249249,0.002068600149743638,0.04414639205953108,0.0121990175106923,0.06945631678709496,0.036430563932805526,0.029745031393940025,-0.19129999999999825,-0.07229999999999981,0.0,-0.0039999999999995595,-5.7640692640692635
2013-01-01,-0.008795385079665152,0.0026654745923213596,0.011875992485327558,-0.005852874366755079,0.03832381015951292,0.0011535112070220066,0.01452954920687155,-0.03521961457771372,0.04617638628064391,-0.02263653936351062,0.017149148672716663,0.011336394512319714,0.3265999999999991,0.007400000000000073,0.0,-0.09210000000000029,-7.146997929606627
2013-02-01,0.0028862721238791522,0.006304118087991029,0.008004751816613975,0.010192577807981884,-0.03918072382443505,-0.0009004052431640375,0.003380766160427484,-0.05095256917041713,0.009115220259875656,0.038013276475551194,0.015599044337561097,0.011200895048739667,-0.1416000000000004,-0.010299999999999976,0.0,0.04900000000000038,17.006521739130434
2013-03-01,0.011754424983045908,0.0012120125988133168,0.01383747187770723,0.006146475979464383,-0.03720311827981604,0.009047210587797672,0.005785826336098587,0.025222938917202065,0.004261640088756735,-0.01983186767070677,0.006913786847679404,0.007187446652780594,-0.1919000000000004,-0.08000000000000007,0.0,0.03960000000000008,13.23571428571428
2013-04-01,0.0053708581194111815,0.009884137213989064,0.015137257104955282,0.0013686480402845813,-0.1348939951848429,0.002520684748312796,-0.0024219922562140894,0.07594155629808963,0.0049476290487078245,0.0038750582361064545,0.0023938699086141213,0.009589785786301874,0.011600000000001387,0.02190000000000003,0.0,-0.03990000000000027,-7.740259740259745
2013-05-01,0.001969464605515725,0.013710079465216296,0.014718561496861682,0.01788959577797855,-0.07807374945920742,0.0019339846030170804,0.005569288783341619,0.0126814738553378,-0.022065806997197512,-0.010180041293923026,-0.005184339711691521,-0.003813162605554865,-0.14450000000000074,-0.0051000000000001044,0.0,0.05370000000000008,1.1936758893280626
2013-06-01,0.020457986569649478,0.0140065418117441,0.013923110748956802,0.038252367526415476,-0.031655343184917584,0.002614556103445409,0.01813204430377624,-0.033496111165658427,-0.0012384325624861248,0.0074742546097184,-0.013855564576264356,-0.0013216608608619396,-0.1374999999999993,0.014800000000000146,0.0,0.006300000000000416,46.060869565217416
2013-07-01,0.013725069005676716,0.0006377225442388834,0.008286241300750063,0.010576909784978827,-0.028115185587468616,0.005469800352574161,-0.0026725693824207752,0.040561307483730324,0.013880223638548017,0.025736030616881678,0.016481819014259713,0.02128727845965095,-0.3329000000000022,0.008399999999999963,0.0,0.06639999999999979,-4.104347826086979
2013-08-01,0.02362997240424214,0.009758621845973536,0.011116371846370043,0.008971655815329438,0.09662702715940341,0.005414366215695132,0.0084870354909512,-0.05282692079940965,-0.014593186121437896,-0.004141004924123948,-0.011339279472265318,0.0001524543202418016,-0.35609999999999786,-0.01130000000000031,0.0,0.1891999999999996,14.8498023715415
2013-10-01,0.02181122334828345,0.02343045656260223,0.01961871160033013,-0.011710736630555107,-0.020029037154806417,0.0014698622607891565,0.005672462431928871,0.052698505848074007,-0.00366986603936148,-0.01876770184354548,0.010900474096350976,0.008628836947089269,-1.4716000000000022,0.02740000000000009,0.0,-0.2676999999999996,-17.67588932806322
2013-11-01,0.018861116389114585,0.012700680394214459,0.01318786288807594,0.01042031374770036,-0.07119276042143063,-0.002184818022173296,0.013942161790591712,-0.00972496691250413,-0.001685158985146984,0.011451407924306878,0.005821076284966864,0.009153724035233068,-0.27979999999999805,-0.010499999999999954,-0.25,-0.06540000000000035,10.559006211180105
2013-12-01,0.007070381992791752,0.016176851867431452,0.005326840006775413,-0.004611914055804078,0.03575034115897502,0.001656801752421444,-0.008562676026918403,0.029675490321465325,-0.009340922776837957,0.0724578144346637,0.03207201086222433,0.02616599750295734,-0.4908000000000001,-0.06300000000000017,0.0,-0.0945999999999998,-6.883116883116884
2014-01-01,-0.001726629644876354,0.0028852596498598615,0.00773106217768138,0.0084666392400512,-0.01933040382854756,0.0031634561458551147,-0.006202915335639325,-0.06044210254624005,-0.009014843442413323,-0.037841191841700095,-0.01167362645400516,-0.0012095857057410342,0.11159999999999926,-0.014499999999999957,0.0,0.032600000000000406,-0.5454545454545325
2014-02-01,0.008187336247358346,0.00814580096345452,0.009956152204217972,0.0013228242443601435,-0.000698533141235913,0.00599040858358979,0.011732963364675442,-0.06943354278712022,0.0015768980553456657,0.0033651462900863294,0.00888015697651312,0.0075913398575711,-0.18099999999999916,0.008399999999999963,0.0,0.052799999999999514,6.25
2014-03-01,0.012241927641305494,0.007113585916521004,0.011874352906431795,-0.002231363476478787,-0.07685913754642115,0.005172189934404159,-0.006599384034997158,0.08472596301551594,-0.0034236082138878743,0.01333682287157778,0.0030817984069919646,0.003163016606142932,-0.1938999999999993,0.009600000000000275,0.0,-0.16049999999999986,-15.01190476190476
2014-04-01,0.01162334587512781,0.007035189852295787,0.006304997115554656,-0.004287267959113494,0.0824853075507459,0.003924509465749182,0.003996110099411254,0.03406983145828146,-0.0034634378309448266,-0.016955569880678922,0.0050721206091424165,0.0018176350471978964,-0.08390000000000164,0.022499999999999964,0.0,0.040599999999999525,-13.692640692640708
2014-05-01,0.014123632507756056,0.015549897130899382,0.010371902627914764,-0.002651262608382776,0.014377375701956296,0.002247776763756093,-0.006425981325680397,0.004382737227737188,-0.0015443548544702423,-0.01061758419481329,0.0077184253098341316,0.0021529807427800307,0.08390000000000164,0.0461999999999998,0.0,-0.09989999999999943,-4.136363636363626
2014-06-01,0.01293891058854335,0.011784825792449993,0.01293133969182314,0.0026022684269626506,0.05610078892591552,0.0015905094796222485,-0.009401946539931316,-0.04759410658145935,-0.0007452255983881884,0.007221557598578343,0.012374546139787057,0.011136235861332722,0.4305000000000003,0.061100000000000154,0.0,0.04589999999999961,-3.98051948051949
2014-07-01,0.00979686038846772,-0.001726467747783289,0.0037338448513590805,-0.0029184145232683534,0.012156429388673118,0.004323764798520813,0.012360577644238369,0.04161339906223649,0.014674303211863915,0.02024746509902542,0.018159609803422683,0.012814311665730216,-0.11430000000000184,-0.02010000000000023,-0.25,-0.15079999999999982,0.919254658385114
2014-08-01,0.0012310996708162492,0.006949363310996048,0.00842576704261333,0.01013510699198683,0.008545700677437651,-0.0008565630874590724,0.0030697008011655313,-0.024477838498730975,-0.010517547418892548,0.011099885485833738,0.01474793036874189,0.01051512225415685,-0.054199999999999804,-0.05099999999999971,0.0,-0.09030000000000005,10.937888198757747
