fecha,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
2011-06-30,-3.806465519286606,-0.033652105547693066,-0.6996270707516278,0.35227855602260183,0.464367306060831,-0.36799502765805364,0.010284559960736652,-0.3879932758142726,-0.04122723025037586,0.048048403631656585,-0.058323610058031904,-0.041754512694093214,-0.056344001578992706,-0.05351266574396304,-0.015473160777015283,-0.014139106679063948,-0.03440963429568499,-0.014036219705081726,0.0052610141344456175,-0.0064010841811720015
2011-09-30,-3.656674609358555,0.167948300546797,-0.8530063099435158,0.20381816643498268,0.41393490101761016,-0.12452539341426061,-0.0797033382588271,-0.43440226522943093,-0.09218063592293929,-0.0187120344929755,-0.05240013145619271,-0.05279412513001626,0.057225283407288344,-0.006730370170368505,0.01447638047246541,-0.01794509311545348,-0.02691622901124191,-0.022540701949126888,-0.004427058635496544,0.0032266769519644937
2011-12-31,-3.577303612253868,0.3387909820608198,-0.4348001091275561,0.16320744832023484,0.7416384885728285,0.0713434008697033,0.16774127105668638,-0.3428996711320981,-0.09745076267886235,0.13629607063668242,0.005795695172940198,-0.05274399470509871,0.048875969612382004,0.03570129811173052,-0.004361434929879235,-0.0011235596548804384,-0.011587866278617407,-0.012951931740897218,-0.013027127301643019,-0.0017376827272595284
2012-03-31,-3.235865311037677,0.22227667491293424,-1.0460695958754638,0.28111964939452605,0.8334366107229451,0.15707815682719334,-0.10977416828974165,-0.4305813201389753,-0.16028513887428011,-0.21368688977017605,0.020322709440609956,-0.09463721310226464,0.0011190488390649988,0.060087035926524944,0.012462795256553113,-0.012540482650656666,-0.014126011339922475,-0.006994281052462939,-0.012784066503461715,0.005354719640960655
2012-06-30,-2.917211916162697,0.15127998989383348,-1.2344176507888973,-0.11580106844869482,0.7610671009460118,0.14619022438951315,0.011109544120155513,-0.0326503679905737,-0.12731625630355095,-0.028668596929263407,-0.07209422856467648,-0.12611771099018573,-0.0382222858511804,0.05863596681754604,0.014724355350949616,-0.0241714569304056,-0.016260053605938244,0.005109675237168644,-0.009182438985903279,0.0023385887260650917
2012-09-30,-2.687649258841497,0.025477920431522538,-1.593836755249456,-0.3676622986166909,0.5375763263149507,0.10288642052465985,-0.11845269161588919,0.12139758987164696,-0.08828320857997018,0.01928577875224242,0.012135587331311957,-0.0806892251307464,0.025725193990634044,0.10539561789425493,0.02041499720473685,0.0059376398154946655,-0.0004914891064167178,-0.0010680940268883742,-0.0011414384925939277,-0.0017543547168981746
2012-12-31,-2.3888431272637645,-0.13097156665799076,-2.012902422508477,-0.5489316485707298,0.3698885716658402,0.029870130651519528,-0.2714236918521884,0.2565850871652707,-0.11630984236234909,0.10849088541015225,0.008895197615581498,-0.021121808679323763,0.009101771111654625,0.07689292140959704,0.005714127925966631,0.02093638057959555,0.003435021435492203,0.010967882034688596,0.0031343545140282265,-0.006696810000961257
2013-03-31,-2.1626454490720044,-0.1864059647071876,-1.954055986894642,-0.6846825748894123,0.6556648612039319,0.16807306237411315,-0.4129837281262856,0.31347035668632606,-0.11478764010417757,-0.16144575188963922,0.10461450004226945,-0.02008379059625511,-0.011826970977296897,0.0382314647054077,0.0235722655726215,-0.018074421003794246,0.013335168883466643,0.014755249664070755,0.007694075978377447,0.00375931642037877
2013-06-30,-2.041120380824709,-0.1596011128678537,-1.2498013946948976,-1.1503458494840113,0.577013388819473,0.0581520855001402,-0.19839986399481144,0.5501371715262012,0.006826642256652578,0.06458041032476082,0.06902054648657607,0.008027101716631738,-0.024286434742060495,-0.030302819501117517,0.010766942825457433,-0.016611653382761077,0.018170619919544783,0.016081971050087844,0.00833833337285897,0.00013792628668412763
2013-09-30,-1.8584612909736267,-0.01135921640671542,-0.6123149941477808,-1.1432232750659783,0.768443664845485,0.01996421437695161,-0.12202630286621283,0.3162599247166958,-0.02047468108159439,-0.06499316673340201,0.00960606725314675,0.054086541296143695,-0.03005480482160349,-0.004459120790407538,0.028049805454079778,0.004742479625842939,-0.015268780567494904,0.019232928775809312,0.004723258683893148,-0.005919502816495783
2013-12-31,-1.5678635434958867,-0.2595345799118268,-0.5486368588459489,-1.2624870519218963,0.6638689526289875,-0.11686098467452655,-0.04881462542380838,-0.055428627457353725,-0.06962335460532569,0.13484880135195948,-0.019622831791531875,0.21365307054882232,0.039716439676113775,-0.0017994697592281588,-0.016786057406492975,-0.0033082065744447615,-0.009559536569056512,0.006436674423835628,0.01061336018490925,-0.00914879337387155
2014-03-31,-1.4848177148505755,-0.39618565586095894,-0.4247573056886176,-1.351086026312459,0.583763449012358,-0.10868541909208283,-0.2888593648942097,-0.20553993785146063,0.07224568568600234,-0.0649227100086823,0.06328988784260818,0.1388877483932403,0.10529732627038148,-0.06476984454508908,0.014445408974247844,-0.0004895212319044817,0.0036605669259917764,-0.00986202915894316,0.00473569005808038,-0.004096310383526122
2014-06-30,-1.215656869413449,-0.4476304500726724,-0.8327140771110491,-1.462963853515587,0.37113803959815905,-0.06125214385299559,-0.22868833388462065,-0.2380649088488309,0.06082958837745216,0.05484693169014957,-0.12106424758675964,-0.0011187595880238655,0.11867950624583293,-0.06488746567768276,0.0024180376401283974,-0.027369035534275166,0.04222576652912325,-0.01467380424503826,-0.006434935155868956,-0.012807670642063734
2014-09-30,-1.1233878628206562,-0.5636506245240512,-0.7684194742118697,-1.1737367012205935,0.3108252747225288,0.027042544332284733,-0.18048185464484634,-0.20081817029804894,-0.010389117563335533,0.07840377258033362,-0.08253381665817217,0.10027656417039667,0.09983855746996886,0.03345785789862203,-0.03969844604360076,0.03291917657822169,0.019164799147741853,0.010608686351197404,-0.003900208377354325,0.00010742087886344105
2014-12-31,-0.9769294099304585,-0.6103638512940661,-0.2304000754740565,-1.2027754212319293,0.29133487336015373,-0.005564429765868526,0.006815412912187697,-0.14798278234323184,0.004825033112379552,0.14601137475496745,-0.11809097611534243,0.03988021237926783,0.07670232991351213,-0.03943505319474484,0.00922994986485058,0.03840128379506671,0.025490114223349947,0.015569392840016953,-0.005366326864469284,0.004238461715459203
2015-03-31,-1.0007756046943717,-0.7121182691130261,0.3206780616838087,-1.1440779624478115,0.1606137306647797,0.08038333830227384,-0.053587352357417094,0.044241138924442466,0.13157917923601326,-0.0996780072866511,0.0024868142751212933,-0.004924546090291787,0.05733870670414051,-0.050897309405215106,0.05392060275888656,0.023734882648687915,0.03725221341297392,0.0001921517470084175,-0.003272587721033126,0.014059980541522549
2015-06-30,-0.7508748022564139,-0.6825499582970097,0.20641446464892352,-1.1338039276308705,-0.13761807462550457,-0.08923846727936252,0.13241858191370856,0.11312773814118227,0.15205214416580426,0.025122758871560635,-0.1372975136628186,-0.03831825132533259,-0.009494781398834048,-0.03182518805615749,0.032615126909040525,0.04908278754824104,-0.004607057984807663,0.005914234490671387,-0.002773848629391466,0.005954502685955595
2015-09-30,-0.7737499360837488,-0.493386851474856,0.8211852132720141,-1.2662478800310277,-0.09262580267248433,-0.054213154140754706,0.13417689486544054,0.23527115983385477,0.24681910227219456,0.008002092641024151,-0.06072243611031339,-0.023840202549893115,-0.007533880573248573,0.0043619778959835525,0.030038289478317968,0.05292304088749149,-0.020848150273482448,-0.008422974317297872,-0.008922741210311433,0.002135440623581717
2015-12-31,-0.554488972317657,-0.19700957447332057,1.2795091743763674,-1.2359647493061505,-0.03242644130692614,-0.024681467608264375,0.3246565918022491,0.3178369726625164,0.08750443074127286,0.0565732721333126,-0.09172831040897222,0.0724458196549577,-0.06636076326957202,0.04034313192512507,0.013986758793151687,-0.03689344594918569,0.012382981289717635,-0.03094198498044101,-0.022935016066480827,0.000934871188129974
2016-03-31,-0.5535110772058912,0.5077424662853947,1.693680066964233,-1.0416768243283185,0.08405814888591216,-0.1338367435051346,0.23199878303266241,0.12859640785389945,0.07266092506970531,-0.22334839692570727,-0.014337546253468697,0.06935626252474617,-0.10847342203982045,-0.018908403056759848,0.02305881004624448,0.04446529414619898,-0.05601345947546973,-0.012331174211821132,0.001816425425500419,-0.0034708047763955295
2016-06-30,-0.314966664788373,0.43887408812845635,0.7213286806955024,-0.9913586698331601,-0.13572782656096155,-0.08147541125736071,0.2313803050794236,-0.011869786867080916,0.03449241088364565,-0.044789903554357274,-0.11278430547541213,0.011701079243643556,-0.07797830790056112,-0.02050130487336877,-0.04461260322036086,0.032204144157930346,-0.012742462483404436,-0.012289075618580458,0.0144998973913596,-0.0033948346270707896
2016-09-30,-0.0641506919715689,0.3673083079146484,0.21663002276554633,-0.8661099278460773,-0.4222574958976565,-0.046897281261529276,0.18233243849572148,0.11240287109145487,-0.05092829449384935,-0.1716192067734761,-0.09666411277116493,-0.037950224179078666,-0.056024010665021565,0.007623039761788294,-0.029649473518324438,-0.01694448719617603,0.02369042010502988,-0.02554479708944468,0.008794795484953481,0.006751083117311118
2016-12-31,0.10963406790680785,0.3580356186952304,0.02713247471046032,-0.8524756220098275,-0.594662717037982,-0.12899893212987934,0.21821606479789218,0.31549854296880825,-0.026229711729790762,-0.18538210673644812,-0.1689982637889079,-0.14874372475613384,-0.09592039055071447,-0.014339416639302719,0.008821181489984946,-0.02616292570824044,-0.016732598556362183,-0.00841148203542359,0.009952369833853905,-0.009587528063552713
2017-03-31,0.05188193165341025,0.34208795401084596,-0.2125086959381557,-0.8209206865879587,-0.594880432808242,0.0692783487531267,-0.05507121167064117,0.24260567248353235,0.09394510027333657,-0.3295127956202489,0.04653149263882784,-0.11420120764970973,-0.0013356135344788863,0.020855915483004257,-0.037244535098486624,-0.01964775462560331,-0.0012232740921972684,-0.006827825293927025,-0.007174646313963149,-0.00586638027585962
2017-06-30,0.22942572302756556,0.23209909382089156,-0.28708627695059696,-0.8436590901962993,-0.6477839271031742,0.08429617222444663,0.09815084265865186,0.24408739323144005,0.053312705413988484,-0.11146167024817424,0.005403575253708639,-0.012003601198232454,-0.004242834647138206,0.012066010701122107,-0.09184094895741128,-0.008477453994760503,-0.013859750224050947,0.0036669938190044614,0.010033155210966321,0.0031708539256154033
2017-09-30,0.45321759701103886,-0.025760972139029125,-0.33077774248201985,-0.6631599591985687,-0.5061243401668829,0.2780073482140361,0.2487016687255674,0.19205347123653288,-0.013574617900407964,-0.13877573194983053,0.0039119113743632935,-0.08819622771144174,0.009391034971155926,0.021778831568069645,-0.0715525115925755,-0.00540377034857776,-0.014677661661404419,0.00840859127525752,-0.004075110066531884,0.019057797083368844
2017-12-31,0.8157016216922227,-0.37419357372458406,-0.5617940274793108,-0.4108373651975386,-0.45982984932795123,0.24812228869455144,0.35680975989565683,0.006762884247302685,-0.1620858735862312,0.020827789073906845,-0.10416969134048297,-0.07525257422454026,-0.04544264230834729,-0.0081799718635984,-0.06691439973909223,0.0031794765453817325,0.00688761086647842,0.0074675066311161425,-0.0010832789250366315,0.009173087266587996
2018-03-31,0.9383769551068218,-0.7810311924118297,-0.5676926350520567,-0.1582373248303094,-0.4530860527727882,0.30906330570684487,0.16195377911700118,-0.20069413184201618,-0.06250965049276239,-0.23248759692518373,0.14717660939520355,-0.03262908343307438,-0.004494701563309067,-0.02400642577891347,-0.034621020392746976,0.028055663641511103,0.011844232713933199,0.005510814408124729,-0.010710024190582175,-0.005590176882838733
2018-06-30,1.166926882973351,-0.9618563453031048,-0.18391394508224587,-0.18547278455097446,-0.3012678944967795,0.15657572775217957,0.573039572976918,-0.5140694589622048,-0.0509701795511539,0.049461052224288496,0.08340294115327881,-0.003853291278041309,0.01051048930389129,-0.0069644421944632185,-0.07546459024393308,0.010268757573701014,0.015578825980344343,0.002826759457193717,0.010830125115048345,0.002843810219329687
2018-09-30,1.2710409101091655,-0.9614378254688629,-0.11959005355643507,-0.2681668596314901,-0.4503626486755632,0.20729941789240022,0.40288352008947204,-0.4624215027200651,0.005149608034141643,0.03815794530286975,0.061063005258011706,-0.07373494375515233,0.025028362355752863,-0.0609695325890775,-0.03662083749125364,-0.004916847958615219,0.03383439491702936,0.006503321771173454,0.006830456055368386,-0.002709592112397475
2018-12-31,1.4990860431813038,-0.8591857428859898,0.048399650238392905,-0.3383218532312979,-0.5696899891246874,0.20790084080879642,0.5892420786586795,-0.36689274620401063,-0.06400797904517223,0.1511018941646086,0.021909723820268838,-0.08281882612022133,0.04096164655706208,-0.0371032277254819,0.045589419139247016,-0.011613346612480036,0.03741213819981096,0.0030133609488868637,0.007018889848885235,-0.0014745191826897911
2019-03-31,1.5649136905081042,-0.8213321395107115,-0.22626120557201548,-0.18817251367713766,-0.5588506144422133,0.42605367315921966,0.18130403171451714,-0.4393470034297434,-0.076437267234081,-0.15234281482930306,0.14581241466992334,0.016045225498322994,0.025515667024338884,0.016570355363570412,0.04586123142802708,-0.019867852630419514,0.023084068765982797,0.0014957378624252463,0.007854413559903309,0.0046054559882308796
2019-06-30,1.8872714157050867,-0.805074440842774,-0.43803225757945313,-0.37218883336269143,-0.6513413316956785,0.4326198657358122,0.3700018844536407,-0.23406421669915187,-0.13882925651964126,0.049327322753054195,0.036735327157810554,0.07826213026710285,-0.04719730825968076,0.05256133240708671,0.029878169055138588,-0.03297688823063228,-0.0022588118860447405,-0.0005668868174829872,0.0022673620804920776,0.005014767214160951
2019-09-30,2.0840198335543585,-0.9990849574471223,-0.39218975872783934,-0.42024402761093754,-0.747347811654727,0.40976549359175435,0.2792594389060607,-0.08085237030713481,-0.12568871453889702,0.10571349296709755,0.10844141486550808,0.1289533383312645,-0.07949771575405436,0.030762753152721138,0.04470015112395722,-0.02894617978361503,-0.012824930738295565,-0.009461027009415356,0.000755199153532904,0.003584961969712951
2019-12-31,2.3068174069077796,-1.238732623860075,-0.32973275936160523,-0.2315237244162204,-0.7042656078202959,0.37347709141580165,0.37542932928913353,-0.08464547256794827,-0.14685408517003634,0.2211618697253557,0.149918334977565,0.15017140538252532,-0.16814974332203672,0.035501250262336345,0.03581701937156847,-0.009350112953053559,-0.009376559545831411,0.006540617525394202,-0.008633684990041834,-0.011977890105420181
2020-03-31,2.032359656349825,-1.4243980941274224,0.5332150533298564,-0.15350465214549053,-0.4890866290523078,0.6624692197121447,-0.2168019742997446,-0.06003264181578038,0.09813419069873416,0.01317408922767024,0.263626968005547,0.10102084436624907,-0.1888497104005957,-0.04287926545400248,0.0821553101016831,0.03723826026227615,-0.023730488440915274,0.01238568574286558,-0.007733695857135049,0.002735873509490624
2020-06-30,1.6780471176551237,-2.7240381532927183,1.9780956742949058,0.44336440824424067,0.2213458121597803,1.3884748371827436,-1.7486685713585906,-0.22332776214429395,0.23705585051102945,0.13806712952342817,-0.27599595202595645,-0.05413118268152138,-0.2087863634220005,-0.04644889199967471,-0.039008115643792335,-0.006766288166540417,0.024596568028704496,-0.001594817982982708,0.0006442026966102201,0.00317370940329124
2020-09-30,2.9760854484635253,-3.3386091771976516,1.0431612707563578,0.3548999945916588,-0.12856353408115656,0.4041023773396644,-0.6798410117891919,0.1668817995963206,-0.15498025436451038,0.11188758364481075,0.12378871436430519,-0.09129162872012678,0.1114514614726377,0.07649338547115822,-0.004441641513623677,-0.031392018316389506,-0.022557467173628158,-0.018379407040054162,0.02795192938733003,0.0030248343270176184
2020-12-31,3.5382608261699273,-3.4178461642519666,0.7917102011373544,0.3365202713901041,-0.13508176189663337,0.10654606065480174,0.038518376965106536,0.31762359919266364,-0.3328959797063492,0.2549247698247928,0.12902649499879204,-0.1690511437975321,0.11048287432550082,-0.014532282510414385,-0.003903602669532721,0.00296165276935288,-0.03690846882754509,-0.0034285176061983136,0.009696719238606375,-0.010245434152570385
2021-03-31,3.776260443310215,-3.5442045932577844,0.7039349298159114,0.6827765310203785,0.11143013466432189,0.015506739289529562,-0.34760019654998764,0.18457916717936668,-0.43105686335011295,-0.12836209483599062,0.16964848149068326,0.028812625257734516,0.14970056409887356,-0.11275409786253984,-0.0063243769193139865,-0.005045355945763424,-0.028996708697579494,-0.0023216134221428655,-0.021650601825457857,-0.003572192450655843
2021-06-30,3.8808096925578814,-3.534760982312394,1.2610500768168629,0.47049445794293826,0.03785540635409194,-0.24838445379607593,0.03299261762108146,0.07171120784362033,-0.32094005644363377,0.031305938340482495,-0.0678544737366067,-0.04027609170365114,0.06419927985098792,-0.05625821660111288,-0.04995236910340477,0.043326226747900716,0.006495713495631494,-0.0007295143904941877,-0.020361227988548183,-0.0043827968022680025
2021-09-30,4.0650847300049895,-3.334710532331524,1.7923022437297491,0.43732728165501533,-0.12047076711243321,-0.714686473788599,0.1065882232401172,0.24672185496582275,-0.2108241800175635,-0.13332744357585846,-0.1873236884832711,0.025130832213220235,0.1155638676638076,0.04484157290676101,0.0706041690129624,-0.021872260297408325,0.008077815057237914,0.01980334807401132,-0.003916408231182519,0.0065006700159643644
2021-12-31,4.260711874319466,-2.3526527721266612,1.321312421161813,0.49332650939428063,0.180280813667896,-1.0418528127848863,0.0728426408483939,0.12036909742924644,-0.22445645959571828,-0.10490763512831812,-0.2434518251313113,0.08350365604735699,-0.09009215264281824,0.07885072221084699,-0.001732271403387488,-0.058561839461609394,0.02175540353616871,0.015611522370108728,0.0005183793784937742,-0.005739010612369119
2022-03-31,4.079022990922383,-1.005465871575747,0.881069447602725,0.580052901502825,0.6442638520715623,-0.9180236463741919,-0.26298063956468715,-0.335191986824546,-0.09387663226243108,-0.25662022751804453,0.14784214201727466,0.012654334778917212,-0.071804435879867,0.08558825439781934,-0.028443104153658336,0.04995853981554557,0.0057559615960535064,0.004715841768531571,0.01728061682972959,-0.0017216413475930174
2022-06-30,4.043508026367869,0.4065778507615353,1.0320946633276065,-0.05929694291627791,0.5065423058834646,-0.930445318502215,-0.11157098957455072,-0.1688760102136931,0.10345824587339869,0.19024318445068358,0.17114583354376509,-0.016715665207637172,-0.10122168185367902,0.07007799280037945,-0.053514885958198664,0.04464019064816018,0.020733611651106265,-0.004303224275730749,-0.004977361302006439,0.0045548937686545055
2022-09-30,4.119155958213204,1.868244611649619,1.2902120892150393,-0.28892005071686827,0.22156636655882592,-0.9839974691702337,-0.16378531841170582,-0.06875024196507262,0.053665956280969825,0.16346768668508288,0.09322073180601559,-0.03484878141913155,-0.03568402426775784,0.027868027062117523,0.006494895867837731,-0.00036814488740512154,0.01714635559542772,-0.01172909140553882,-0.006682181441923139,0.006457609873460564
2022-12-31,4.2300552848001285,2.8086731713457134,0.8141983742717912,-0.18476414326598412,0.09005346590057878,-0.9041678540027592,-0.038423553168800695,-0.10186092950068203,-0.016319296685211593,0.2010127459545834,-0.05049797140630746,-0.11125557450006024,-0.06357910407814119,-0.0014349487566788408,0.05521820019154471,0.0018301683342192853,-0.0016898942137749267,0.00027030018541756684,0.005837975475055893,0.001812082287000655
2023-03-31,3.9830706331230226,3.4338056528912078,0.5316354123865479,-0.11026568746681752,-0.15868535116711902,-0.5332715964023209,-0.6208652408781817,-0.21385946786021023,0.11669899224684972,-0.11214325398324737,0.19289283212883263,-0.011326131746496845,0.05270502341663058,-0.014328346473366949,0.06017683814277336,-0.009669845401835355,-0.003827886566530932,-0.001688424149215264,0.00318065646929157,0.00650119273203146
2023-06-30,4.011064770469085,3.7454274996679753,0.2432328371418107,-0.3510942856253854,-0.3326896402258789,-0.08660756419192443,-0.43558655340498753,-0.1316309286001908,0.16035470670437865,0.1247034505786514,0.07006646985504061,0.06418401155927039,0.051577366855152504,0.09851632137029186,-0.039412970063257516,-0.024536243741807975,-0.026941845930602688,0.009590600787186623,-0.007536497078737439,-0.0017702903127689844
2023-09-30,4.148915302905649,3.848316036774687,-0.19865884557087518,-0.2559811404098565,-0.6930231684335119,0.10622752969558524,-0.30714416970868946,-0.1333739581213247,0.10425010909189787,0.2512931666434739,-0.008760688599264424,-0.01553182648267356,0.11446943224399998,0.04206865790937113,-0.025157454808410067,-0.012911692208295382,-0.02127893748798235,0.0031800365376327654,-0.012722514227573345,0.0012847711391782346
2023-12-31,4.358364787430965,3.381045101405009,0.009580075300083132,-0.09983193077427537,-0.7231417036623443,0.18285317321410005,-0.06371141309070763,-0.004232379727660068,0.09681404611016452,0.18860184685501305,-0.14037561475610935,-0.11158392560208787,0.06721999925905028,-0.006788649878324506,0.06094998408557792,-0.018111884117164065,-0.0039146350351795195,0.005626961106080933,0.012086444426682627,-0.010523137757316297
2024-03-31,4.49901670084077,2.707352421293373,-0.3981109711715905,0.6379403341211219,-0.4121172518148348,0.27387538092334723,-0.3004744776316396,-0.18609712747973958,0.1540319237592955,-0.3113565095348746,0.009161393976201956,-0.0448934476475132,0.012920958319564173,-0.007960348755623365,0.011085761203568835,-0.0030029457069058584,-0.012882166555741472,0.015814439555164057,-0.013035680599470998,-0.006363206775327527
2024-06-30,4.862299292848389,2.221406452806452,-0.5864217065485693,0.8661066421988286,-0.2254862102220263,0.21713642881119993,0.11905095901219556,-0.09545405513883487,0.14376330687896124,-0.096254590104661,-0.11515243928667049,-0.16834572755781463,0.007374443158647162,-0.006138538835783353,-0.015052010848647338,0.015969530791404774,-0.0030750209727545617,0.015355136034896202,-0.00868665836882778,-0.014635247181193144
2024-09-30,5.153090871158799,1.7030263984563203,-0.38763562771786564,0.8749284949584634,0.1381947550581296,0.002365691730511524,0.06911592462473362,0.06908674010302132,0.11583633977065626,-0.08229497456103921,-0.09119603546656362,0.04626931589380572,0.09869806886997222,-0.07430255846975457,-0.01777435094497111,-0.010265661383484812,-0.0011294881132471956,0.013960630321173943,0.008164294530370644,0.012698242293499364
2024-12-31,5.47601327271417,1.2885764290407196,-0.5207252794519355,0.8754097097654245,0.20505273040263014,-9.912372191213168e-05,0.2715598295289596,0.2858247027344396,0.03522262212066702,0.09229688240437703,-0.17684522644024567,0.1456869973604622,0.029287667912490756,-0.10843036455242482,0.007090468093312893,-0.03903351032521659,-0.007876895933617137,-0.0037064727517060105,-0.0006376768122920579,0.013591021227821487
2025-03-31,5.316317140382357,0.9850118754613584,-0.4059405192422584,0.9826183227648088,0.29691270626997057,0.18033273055387053,-0.034670180908179145,0.231454310631768,0.2772395068752091,-0.22217268751625188,0.12179748267392772,0.1892517218775299,0.07769102330296751,-0.07495873951182196,0.00366011074578286,-0.004301909526930695,0.0173187693626051,-0.018000506314992958,0.005472727509021055,-0.002717391972033413
